OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation
911,1489716.624019857,302452.3082179362,1368.748099891662,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-34f875b5-b6fd-4deb-8ebd-e120ffff1e95,"MILE
84
.6",D10-1,1.28810395680368,3.933645641903083,,-62.958728759790134
912,1427185.2350778,373375.6106634115,1023.588423543294,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6c34c99c-b7bc-4a0a-8faf-423b93bba401,PARK BEHIND LINE,R8-32,1.026568861156702,1.450097832555572,,102.50727223146058
913,1433193.408500651,348578.4379501953,998.1586110865273,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ec68d0b5-7862-4ade-a2bf-3e5625af6cac,"EAST
76
MILE
70
.0",D10-1,1.53518358613054,4.493193294405938,,-1.5810669510052082
914,1498023.32316394,303708.3275209147,1605.265740800222,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7369bb4c-bff0-4240-80b3-2766cd997975,,W1-8R,3.104626867969831,3.764587417443594,,-61.011174649630206
915,1430830.683054687,364228.9485003256,1090.761603729248,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ed0e971d-c03b-45da-854b-6142cb5ae216,MILE 6 6 .9,D10-1,0.9504791278888783,3.775883335471154,,-6.2594083563792395
916,1433109.599869466,350156.8327695313,1015.602105463664,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d642159e-aebe-4fff-ad45-86882e8b2e61,MILE 6,M1-4,1.449167294055224,1.524232427875201,,164.377129036262
917,1491891.773266683,302177.1899979248,1423.5407849617,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ff450ad1-eb03-456b-a4be-74f68775f57c,"WEST
76
MILE
85
.0",D10-1,1.050079111432036,5.22591829776764,,95.89526982148577
918,1506920.302276057,292246.3078942846,1831.120484862447,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-39285834-eb5b-4889-bf96-868f8292f1f0,NEXT 5 MILES,W16-4P,2.653839092652003,2.021684210797151,,-46.03135446694424
919,1506920.678038005,292246.4576784236,1835.703169424057,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-99db9f32-3e54-4c24-9c53-b765c97dcdb7,,W7-1,3.895451421737671,4.806113142569861,,-45.078546289571655
920,1483241.502148112,307573.8172088217,1227.139411486308,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d74a585e-21cb-4d2d-8287-85484d9739cd,,W1-8L,2.391300321718057,3.577149175405503,,-19.55195161371767
921,1482421.031091797,308184.8195521648,1195.704166175842,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8a95d955-258e-45a1-b1be-e0d7839f16bb,,W1-8R,3.26247678210338,4.032615358432134,,107.56672751123368
922,1460658.260758952,323237.3165268555,1015.304239278157,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-30c2b811-206c-4970-a760-06a1bcd85e04,buckle up it's our law,S4-3,0.6420238992199302,3.262656495223443,,30.383091753532558
923,1436051.020741862,344785.503058431,1033.426618250529,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-62e2646d-accc-4057-9785-e95feba715b3,"71
0",D10-1,7.287330645720165,1.001183551847935,,-164.5667945539491
924,1447305.95153125,332565.5555136719,1039.531022776286,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e36a58b6-bc1f-438d-95fe-34859f6dc90d,45,M1-4,0.4296628793825706,2.198466775019964,,47.14067442283325
925,1440344.990787435,342042.9955226237,1115.485448295593,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8032d82a-f2e3-46b5-a65e-ba1ac3974285,Push Button Wait For Walk Signal,R10-3e,0.2083159835450351,0.3761700176571807,,-104.29658777904179
926,1454036.741311523,325839.4947470703,1025.462827865601,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ae787007-a96a-46c8-a48d-a19d3f7575c9,76 3,D10-1,61.5141294113795,5.682445941964786,,101.2613992261513
927,1454031.089563477,325811.9985442709,1027.364866160075,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ce86d6b4-9ea9-41f9-a86c-e23c44ce5533,"MILE
76.3",D10-1,0.6441811410958569,2.556109572649002,,92.45637906642916
928,1433090.119921549,353934.1933147787,1064.802540631612,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bb2f1b78-bda1-489a-a899-5989752feb18,NO TRUCKS BUSES TRAILERS,R14-1,1.064526071200768,1.56760342232883,,-60.274949265468486
929,1446573.800251953,333314.3640708008,1053.197173428853,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-085a2b44-8b6a-4a21-ac0b-5eda9088820f,"MILE
74
2.3",D10-1,0.2957908314093948,3.818084043562413,,-111.60232532247106
930,1427102.009563477,371514.577178711,1003.594343571981,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b08d63d9-00dd-4b11-a023-50cedf5d30d8,"MILE
65.4",D10-1,0.4963239315400522,3.849850830833117,,-77.87645191858834
931,1445944.085304037,334369.1135402019,1079.652146179199,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a206767-e3ae-4ee4-81ef-fbdd91b0eb22,"KEEP RIGHT
EXCEPT
TO PASS",R4-16,3.132094815721115,4.912967161138853,,148.51498450703662
932,1469501.147872396,317430.3408489584,1082.1908671875,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cb46976b-fdfb-45d3-b6b8-1ef6939a9bce,79.7,D10-1,24.52465281248093,3.213897333790859,,-127.64767679737027
933,1469496.444490234,317434.9208794759,1082.005839721679,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-81f78cb5-1f4c-4b80-b571-b7f62df7f715,79.7,D10-1,18.25666437029839,3.98526691565911,,51.22752888905576
934,1469493.894154948,317432.5579746094,1082.388460100809,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4562ac59-fd38-44ef-bcd7-b49eb93b829f,MILE 79.7,D10-1,47.58304055372874,4.737132246295611,,-108.9523693504185
935,1475263.704142741,312489.0245802409,1149.452956675211,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c823e86-0cda-4a50-86a6-db07a5dd0375,"MILE
81
2",D10-1,8.626042032241822,4.870965134799481,,93.81270509032822
936,1475244.211379069,312496.5298068848,1147.234679608663,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a7c1fd05-b148-4c5e-b7f1-31af330bd3ff,0.2,D10-1,15.02826268196106,1.376051333819827,,-151.36912518730293
937,1475260.721275716,312490.027413086,1149.281245580037,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-951e9198-bfad-4910-9b38-5a7d38199ab2,MILE 81.2,D10-1,12.56778786659241,5.311440232098104,,-110.41401301180811
938,1475247.674836914,312495.1985703125,1147.492046005249,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-757d432a-90fd-45c1-9ef7-988b5fe4e7d6,0.2,D10-1,14.63792656739553,0.8093104632447164,,-142.70030400172493
939,1475257.680737793,312489.9008575033,1148.557756149292,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ff3afef3-2bcf-44ca-a7fd-2a3936bd9b95,MILE 81.2,D10-1,9.942211644252142,3.70948725750049,,-134.34595750383406
940,1475243.365539225,312498.743728597,1148.109555147807,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-13924a21-d73d-40f3-8ead-016102ef90f3,"MILE
81
2",D10-1,19.41912939866384,3.227191411405802,,40.73909754785904
941,1475253.092697428,312492.5184755046,1148.172933062235,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d07125db-4213-4c13-acc3-39c4e1509ac1,"MILE
81.2",D10-1,22.03752804716428,3.006283311843872,,44.62039139994431
942,1444220.660990885,336008.2005722657,1064.224479985555,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ca2d0f6e-430c-43ca-8b3e-ab4ff1b492ff,"MILE
7
3
6",D10-1,24.49162783781688,7.381545688907306,,100.02089794390044
943,1444219.469125651,336003.5901043295,1062.901353383382,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e8c3ed6e-04cf-46a3-ada6-26b429a1ea57,73 6,D10-1,0.5100661186377208,2.558146842817466,,-153.7818182434273
944,1442726.440051758,336479.727449707,1037.045116696675,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d0046e16-9168-46a5-9e68-3fa6f6560a30,MILE 73.3,D10-1,0.2000488866927723,3.205139692475399,,134.56481212062192
945,1475786.260153483,312148.0069459635,1166.181572207133,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7c7d7741-8d78-4e49-b403-50f4a724c983,"MILE
81
3",D10-1,18.96140105962753,10.67421310186386,,-157.26607910894333
946,1441957.635712565,337175.2993597005,1027.973013793945,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-08354082-5f30-4284-91ee-b07f65e33c4f,"MILE
73.1",D10-1,0.7979625281443199,4.213027775684993,,-97.1323412698618
947,1443198.649368164,336251.1744752604,1041.874153333028,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-57a25d26-3877-4e60-afa2-3031343bffd8,MILE 73.4,D10-1,0.4616899475703637,3.169221903681755,,-155.48887362234962
948,1473433.204194824,313340.852585612,1124.637950037638,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4f42ced1-4472-4de1-8ce8-fcba7b08e574,,R3-1a,1.608270506759485,1.985810421407223,,101.45195322915441
949,1473432.935063965,313339.4012013347,1126.997650965372,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-156d28cf-7b36-456a-b104-0c5ded9b2dee,PRIVATE ROADWAY,R5-1c,4.73136148005724,2.679895735085011,,-76.832145611568
950,1473426.466311523,313342.2783383789,1120.752773747762,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-52d31f72-44e5-46cd-8f30-c7fc2ea587f2,"80.8
EB",K2-1,20.71082517345747,3.460670042832693,,125.56761010782496
951,1473432.185342285,313350.2769715983,1122.203507225036,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3d6cc5a0-62c5-4de7-b708-78cdb00d5bcd,"80.8
EB",D10-1,0.4106229685246945,1.722447199424108,,-0.47659144200439624
952,1475796.000127441,312144.1750351563,1166.481390792846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ea62ab2b-a392-40f6-b663-85fb6e8799a7,MILE 81.3,D10-1,18.41452562650045,4.413124548395476,,-153.20730933176208
953,1475789.444868652,312146.9736756999,1166.146579188029,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cb5ac358-9cea-4f71-82aa-42f7508e6464,"MILE
81
3",D10-1,17.61971101125081,6.588175818522772,,-152.73103094115362
954,1475780.502675456,312151.0122405599,1165.60396211497,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a70e0512-5da0-49c5-b030-891336fc8540,MILE 813,D10-1,8.407669667204223,9.471387518246969,,20.013976547175716
955,1492390.934116292,302177.7715128174,1426.266085343679,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-72476e12-d85b-4bf5-8256-f40770b0c1a5,"MILE
85
5
.1",D10-1,0.5783000028133393,4.040654147267342,,-1.2551477786393812
956,1432285.130297526,359292.0504632161,1139.317997136434,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-35cfec7e-cf55-4566-ab26-4c6d4975d3d4,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,3.965855160951615,4.996048986315728,,167.3856715272851
957,1427204.97134082,371517.2813030599,1003.487962791443,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-86ef85b1-8a6b-4c5e-bdff-cc3dbea70d9d,"MILE
65
4",D10-1,8.276308176318805,7.106872860193254,,147.56522593830795
958,1427203.625686524,371522.3243027344,1003.528662826538,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-95d257c2-9ec4-4c60-b8f9-3c6182f5ae77,"MILE
65.4",D10-1,5.531238177816074,5.776001971860727,,-73.85494411062639
959,1427202.446637044,371524.2787054037,1002.954657165527,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9ab36d95-0267-43fd-a9fb-c0da22d9e5ac,65A,D10-1,3.035527075529099,4.366636929512024,,121.79815138950946
960,1427202.875964844,371530.4815309245,1004.180063634236,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8ec658ce-c37e-4db5-9244-b412ce830e25,MILE 65.4,D10-1,10.32880565841993,4.728254144390425,,-74.95696438864299
961,1427203.792291341,371519.0050221354,1002.632511131286,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ba961994-f0b8-46c4-b663-eff3aeff7fc0,,D3-1,2.60654970685641,3.751791608631611,,-59.23877341021729
962,1427200.633207682,371530.4238600261,1002.652185317993,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-84004e1b-e007-4fa0-bc5f-01d126ed20c6,654.4,D10-1,2.033019630511602,2.495014738390843,,-91.61662657005631
963,1458141.781493815,324701.4845200196,1020.215276723226,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4d4726f4-2796-4e52-b5e0-e4ad1f00d745,SPORTSMAN ROAD,D3-1,10.42903512676557,2.408119827111562,,104.0128590014002
964,1501002.748757914,299945.2132895508,1742.05401567014,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-513ac301-2043-4765-b672-fd8eb207d1b7,"MILE
87
2",D10-1,0.8600126383453609,2.726242164770762,,-53.6079434963148
965,1440371.45532194,342408.9430047201,1133.848873601278,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-68aca39f-4d29-4f5b-b94a-dac893515a70,STOP,R1-1,0.748170065159599,1.664838877916336,,-160.26000829809485
966,1440371.352795898,342408.8917416992,1135.465561096191,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a4b1757c-2635-47d3-8e2f-331b65c6ff97,"WEST
76
MILE
72
.0",D10-1,0.8637652008235456,4.8101157194376,,-160.88241906137208
967,1493923.57428658,302334.533029541,1467.539525361379,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9b6dc450-5052-4294-aab0-e8f96d27f6e7,,W1-8R,2.205086631973585,3.81334266781807,,-128.80637552017242
968,1448022.723904297,331782.0322796224,1030.466228858947,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7bb3af66-0b90-4be8-b281-4bb80bf54f63,MILE 74.7,D10-1,0.9559736756483714,3.545921331942082,,132.76980083933336
969,1430728.925958333,362227.627351237,1106.548111068726,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f3089714-2b22-428f-a4a8-e7eb09f1d6ec,,W1-13,3.984229703048865,4.815902129908403,,-8.96210724255529
970,1430730.072968425,362227.8516269531,1102.406669736226,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a298274-6bba-4e11-b068-75af2e8f7de0,20 M.P.H.,W13-1P,0.8712835256010295,2.900258828699589,,90.6152448812682
971,1437615.07473112,344307.8150066732,1069.230884671529,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-098ac9dc-0df7-4abd-abf7-117ff0694012,Push Button Wait For Walk Signal,R10-3e,0.175116502357026,0.4184907463441293,,15.613066607190637
972,1449797.770079427,330228.7595444336,996.8500023320514,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9113a2b4-8118-4891-b7e8-98b4fa18be2e,,W4-1,5.322185082038244,4.451493592858315,,135.795581374505
973,1505619.410833955,293229.8426900393,1815.419458391189,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-740fb5ac-7dc8-454f-a7d4-c7931f034430,"ATTRACTIONS - EXIT 91
Seton Hill University
Saint Vincent College
DIRECTIONS AT EXIT",D5-1,13.12750408569972,14.23689918438594,,139.99367979266913
974,1441678.303512044,337626.314620931,1028.018820106506,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a88c2b5-5d5f-4a29-ac68-86a0243d83c0,"73
0",D10-1,1.320958702663581,1.178778833945592,,-31.78173818280873
975,1432714.76567513,357088.7594199219,1102.768264266968,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5f085511-389f-4c2e-aedd-08d832a1669a,"LODGING - EXIT 67
DIRECTIONS AT EXIT",D5-2,12.94476067781449,8.027558622956278,,-15.57289017846775
976,1477640.584590332,311353.969986735,1179.911100774129,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e798352c-06f9-4145-9404-9ebe7b2ce884,MILE 81.7,D10-1,1.0015987106661,3.236807725528876,,127.52029118332742
977,1469064.367711263,317777.8128179525,1073.886758427938,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-94cca76e-1c5c-4bd7-8f15-5354110ed291,79.6,D10-1,0.6448550164078674,2.056412451267243,,-50.96769242093241
978,1482718.19641569,308101.8952080892,1206.010886871338,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2abdf748-845e-46b7-bd63-8a7199b09b6f,,W1-8L,2.942732528646787,4.475448432664077,,-48.643722404111976
979,1442044.366335938,337011.6581853841,1053.018253471374,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1d1986c5-1091-45d3-ac41-f37c60e299c8,SEANOR CHURCH RD,D3-1,10.5568485057354,1.661121417184671,,149.60054357500002
980,1476264.691519043,311954.5274895834,1181.60358144633,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b43feb9c-df0f-4ca0-a92f-cba05688ce17,MILE 81.4,D10-1,0.5379965490102768,3.44322203040123,,90.67807042661275
981,1460098.199440592,323493.8430909831,1028.674325960795,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-92d65c5e-3938-402c-b6e1-01fe78a64a1e,No Parking,R8-3,2.099829889535904,3.072976630230745,,121.89744317733994
982,1497464.680389486,303926.137688558,1591.375539708455,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ea3f82d9-3036-4dfb-a05f-cfc0b032e451,,W1-8R,3.169035737315814,4.036399698257447,,97.4521440341691
983,1502782.198146189,298787.3158138631,1774.433343475183,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-316381e7-541e-4b33-ba86-88393f1ee498,"MILE
87.6",D10-1,0.5497547541062038,3.693340454101563,,-133.61069466745687
984,1497640.859377319,303889.1418072103,1596.094115548452,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-05cd9db3-43f8-427e-a7d7-ae8eea1c8f6d,,W1-8R,3.072752526601156,3.933893994092942,,104.96566337102591
985,1440197.225129883,342920.9035898438,1146.083714655558,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3439115d-fce9-4dad-9250-f00305eaae66,MILE 71.9,D10-1,13.47943360964457,5.854732353786628,,-74.01903639795198
986,1440286.384338867,341386.6782708333,1100.119457923889,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c56a3dc3-f2d1-4cf0-8e46-99419f9b18eb,"MILE
7
2",D10-1,0.8195118227725229,2.650577074637016,,6.106520379637386
987,1469549.52094043,317533.6983127441,1087.777935719808,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e02e144e-0a65-4d57-b2e9-508980334d66,,D3-1,0.4746244033922752,0.9366005426396927,,-78.80158208893961
988,1469549.540164063,317533.8280722657,1089.485434855143,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8a4aa3c4-c336-440f-b334-4f4903245684,"MILE
79
.7",D10-1,0.886114746828874,3.706354108850161,,-63.76214578416699
989,1484515.165542074,305928.2133652344,1284.995938128153,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-87f74b10-232a-4f33-ace2-5f0b5492cecb,"MILE
83
.4",D10-1,0.4999046030143897,4.017749817669392,,-135.54334050295395
990,1448038.794861328,331821.6233513998,1047.250112335205,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2c92f1b5-0b04-4449-8b29-f298bce9d635,"EAST
70 76
Breezewood
Harrisburg",D1-1,14.23046314716339,14.13233000596365,,131.36154402044133
