OBJECTID,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
6008,,,40.153634,-79.469224,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,60.9558982849121,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,84.2,3690,5054,2,,3690,,1464,,,3,1015771,1,12 X 48,,8,,,Images/TEBMain/279885552541121334-STO.jpg,0,74413,"84.2",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212005,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/084.20/Double-DigitIntermediateReferenceLocationSign#117618,1185,,,48,,12,,,,LRS_POST,,
6009,,,40.152647,-79.467875,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,509.963104248047,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,84.3,3691,5054,2,,3691,,1464,,,3,1015772,1,12 X 48,,8,,,Images/TEBMain/5404314490648641670-STO.jpg,0,74414,"84.3",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212006,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/084.30/Double-DigitIntermediateReferenceLocationSign#117619,1185,,,48,,12,,,,LRS_POST,,
6011,,,40.151429,-79.465253,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,332.641204833984,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,84.46,3693,6029,2,,3693,,2698,,,1,1015774,1,36 X 36,,8,,,Images/TEBMain/4349063105287960354-STO.jpg,0,74416, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212008,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/084.46/NoParkingSymbolSign#117621,1185,,,36,,36,,,,LRS_POST,,
6013,,,40.151179,-79.464427,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,64.2854995727539,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,84.5,3696,6029,2,,3696,,2698,,,1,1015777,1,36 X 36,,8,,,Images/TEBMain/4001135381559356045-STO.jpg,0,74418, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212010,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/084.50/NoParkingSymbolSign#117624,1185,,,36,,36,,,,LRS_POST,,
6014,,,40.313981,-79.678745,1530,,4,0,8,3,Exit 67 - Irwin - Next Right,"239.25",1,91.7846984863281,,3,1014,4,11,2,2017/10/15 00:00:00+00,5,4,8,1,8,67.16,3733,7002,3,,3733,,,,,1,1013208,1,198 X 174,,8,,,Images/TEBMain/3284870013086780389-STO.jpg,0,74419,Exit 67 - Irwin - Irwin Greensburg [UP RIGHT],2024/02/28 00:00:00+00,,,,2023/08/03 00:00:00+00,,,,2017/10/30 00:00:00+00,38212011,,,,,1520,,,,,,,,,100331,,EB/Shoulder/N/A/067.16/Exit67-Irwin-NextRight#117661,1185,,,174,,198,,,,LRS_POST,,
6015,,,40.296953,-79.67137,1530,,4,0,8,3,Post-Interchange Distance Sign,"91",1,10.644100189209,,3,1014,4,11,2,2017/10/15 00:00:00+00,5,4,8,1,8,68.42,3737,7002,3,,3737,,,,,1,1013212,1,156 X 84,,8,,,Images/TEBMain/6494065280963393201-STO.jpg,0,74420,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212012,,,,,1520,,,,,,,,,100325,,EB/Shoulder/N/A/068.42/Post-InterchangeDistanceSign#117665,1185,,,84,,156,,,,LRS_POST,,
6016,,,40.15658,-79.475836,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,517.952087402344,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,83.8,3678,5054,2,,3678,,1464,,,3,1015759,1,12 X 48,,8,,,Images/TEBMain/542514041353915920-STO.jpg,0,74403,"83.8",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201101,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/083.80/Double-DigitIntermediateReferenceLocationSign#117606,1185,,,48,,12,,,,LRS_POST,,
6046,,,40.144561,-79.422338,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,532.417602539062,,3,1016,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,87.2,2524,5054,2,,2524,,1464,,,3,1015187,1,12 X 48,,8,,,Images/TEBMain/5255299645620332809-STO.jpg,0,73877,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38199622,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/087.20/Double-DigitIntermediateReferenceLocationSign#116458,1185,,,48,,12,,,,LRS_POST,,
6065,,,40.132554,-79.40916,1527,,4,0,8,3,Old Exit 9,"6.25",1,21.0188007354736,,3,1016,9,11,2,2017/10/15 00:00:00+00,5,4,8,3,8,88.37,3746,7002,1,,3746,,,,,3,1015816,1,30 X 30,,8,,,Images/TEBMain/1811438476616154768-STO.jpg,0,74422,,2022/10/19 00:00:00+00,,,,2022/10/19 00:00:00+00,,,,2017/10/30 00:00:00+00,38212014,,,,,1520,,,,,,,,,100340,,EB/Shoulder/N/A/088.37/OldExit9#117674,1201,,,30,,30,,,,EHALIN,,
6066,,,40.126367,-79.405377,1527,,2,0,8,5,Attractions - Exit 91,"175",1,5.89410018920898,,3,1016,4,11,2,2017/10/15 00:00:00+00,5,4,8,1,10,88.85,3747,7002,3,,3747,,,,,1,1015817,1,150 X 168,,8,,,Images/TEBMain/141768732083826568-STO.jpg,0,74423,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38212015,,,,,1520,,,,,,,,,100343,,EB/WideArea/N/A/088.85/Attractions-Exit91#117675,1185,,,168,,150,,,,LRS_POST,,
6069,,,40.293957,-79.670643,1530,,4,1,8,3,Single-Line Distance Sign,"6.0",1,7.05859994888306,,3,1014,6,11,2,2017/10/15 00:00:00+00,5,4,8,3,8,68.63,3738,5074,3,,3738,,1099,,,1,1013213,1,72 X 12,,8,,,Images/TEBMain/2059540744067767762-STO.jpg,0,100113,Harrisburg - 182,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38212013,,,,,1520,,,,,,,,,100325,,EB/Shoulder/N/A/068.63/Single-LineDistanceSign#117666,1201,,,12,,72,,,,EHALIN,,
