OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude
1139,1455578.432,325670.7657,998.2977321,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-32a9f749-004a-4439-b4f3-6089de27b0cb,"MILE
7
6.6",D10-1,7.694305966,4.175182031,,-134.8535773,-79.58669848,40.21268853
1140,1455570.335,325670.0128,997.478475,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e4e004ef-e8c8-40b2-853b-b8134620ebe6,MILE 76.6,D10-1,8.991613327,5.427501273,,-159.3509339,-79.58672741,40.212686
1141,1455579.697,325671.0861,997.8816706,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ad867e22-6853-403b-84de-44f1ac17b6db,"MILE
76.6",D10-1,7.334975156,4.821312297,,57.88206966,-79.58669398,40.21268948
1142,1455571.893,325672.5888,998.9641514,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-eb367d33-55c2-4324-a73e-37db0d8a14e8,MILE 76.6,D10-1,13.22056693,5.575218026,,-147.3712116,-79.58672203,40.21269316
1143,1437067.816,344419.9561,1058.214441,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-70038b3f-0e49-4596-a826-2325f3652703,"MILE
7
1
2",D10-1,9.043534188,3.761042043,,-93.99751352,-79.65440976,40.2630687
1144,1437066.484,344419.7574,1058.460594,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a5ecb14d-78c2-4915-a375-5d54741c509f,MILE 71.2,D10-1,9.510513744,4.724778778,,89.56136668,-79.65441452,40.26306808
1145,1442213.765,336698.9634,1036.066414,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-42e56aaf-0a59-4af5-b19d-75370c4c2757,"MILE
73
.2",D10-1,1.286334594,3.950771774,,127.7535613,-79.63538405,40.24218199
1146,1504641.704,295391.4164,1785.697228,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c922f3e8-6c7b-46f1-96d6-124fcad1a6a0,"MILE
88.4",D10-1,0.524479101,2.648994465,,-59.30372427,-79.40901687,40.13225066
1147,1494575.4,303048.4723,1498.204574,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9f612dd3-c1b8-4bf5-8fd4-e164b885eea4,,W1-8R,3.078638278,3.97046317,,35.28195791,-79.44553659,40.15274144
1148,1427249.564,370925.6484,994.8541487,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-33f1e480-2982-4eb3-9ee3-5f23257a5fca,"MILE
6
5
.5",D10-1,0.907952433,3.87450927,,170.0789806,-79.69167071,40.33522417
1149,1488137.441,303482.0301,1309.67693,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-855f4b52-8451-40bc-8362-3ce9f5e82d5f,SIGNAL AHEAD,W3-3,0.192227577,0.131132633,,-89.98512654,-79.46859376,40.15358978
1150,1430816.285,380056.4126,1136.458682,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e3a6dca8-0dab-4411-bb7b-b63fef5675e2,ONE WAY,R6-1,6.663643596,2.072820513,,116.0297963,-79.6795952,40.36049701
1151,1469858.765,317052.997,1093.932902,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-65efc410-26dd-4a95-9634-4c87dffec7f4,MILE 79.8,D10-1,0.875078328,3.440054073,,141.9508448,-79.53495315,40.18984076
1152,1433643.177,345987.0025,1002.979688,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6cbde85e-c988-4dc1-9866-f0c8c103a7df,MILE 70.5,D10-1,1.15962032,3.442016642,,-26.47591937,-79.66680012,40.26716597
1153,1464936.012,320139.3576,1030.313992,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61e6debe-f567-46dd-b72f-f1d1ad8419ac,MILE 78.7,D10-1,1.203021039,3.990873417,,138.8846801,-79.55279544,40.19803686
1154,1464612.299,320540.9553,1026.917917,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-01532ff0-dd30-4471-882c-28c63c321c52,"MILE
78
6",D10-1,68.1655752,2.082244208,,-100.969661,-79.5539834,40.1991209
1155,1464618.179,320510.6172,1027.411073,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c62b62d9-320f-4d72-aa45-b24e3c3b4d67,"MILE
786",D10-1,49.75234804,2.051279774,,-101.3383691,-79.55396014,40.19903797
1156,1464633.657,320543.4063,1028.232733,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a53e4bd9-0ed6-4813-8997-849255c9321a,"MILE
7
8.6",D10-1,53.47921409,5.129651905,,-65.23181973,-79.55390714,40.19912883
1157,1452650.874,327139.5474,1028.035491,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-021d58db-b157-4e89-a81b-7b2248b8870f,"MILE
75.9",D10-1,5.71632431,4.982578129,,-74.47893201,-79.5972886,40.21655197
1158,1478081.107,310867.3702,1176.970285,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c810f89c-ef2d-445a-8876-795ece97a73b,"MILE
81.8",D10-1,0.562111547,4.040023685,,67.98412574,-79.505088,40.17331643
1159,1457425.849,325253.9397,990.3545671,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9262ff29-4444-4f9c-9d40-989b3b92541d,,R2-1,0.253742777,1.667100252,,25.27612944,-79.58005412,40.21164983
1160,1498342.476,303471.9305,1607.877877,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ffce7bb3-662b-49f7-b315-46941f17b6ef,,R2-1,0.280524749,0.266691166,,49.04628617,-79.43209143,40.15410141
1161,1475229.771,312384.6995,1152.109322,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-71a2b34c-32b3-47ef-be58-c7dfc45a0c58,MILE 81.2,D10-1,12.09205067,4.288134171,,91.97732754,-79.51539805,40.1773248
1162,1475230.188,312389.2956,1152.439779,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-86341949-d97f-472c-8756-302dd5ef4605,"MILE
81
.2",D10-1,0.455743281,4.127984164,,17.70761319,-79.51539689,40.17733744
1163,1478173.348,310759.2276,1177.759856,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1ceb1cf2-b8ac-4b3c-8f76-bc9e3c4eed8b,REPORT HUMAN TRAFFICKING *11,D12-5,2.343901622,2.869769002,,173.4154888,-79.50475029,40.17302466
1164,1429883.246,366389.4221,1117.974058,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8d942e10-c357-4129-8b7a-bbf05449ca0c,"KEEP RIGHT
EXCEPT
TO PASS",R4-16,3.139844968,5.043878489,,-34.00846384,-79.68186978,40.32293356
1165,1430819.341,379942.6984,1144.373462,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2860e03a-7426-4cb5-9f30-a9bc50584188,PARK BEHIND LINE,R8-3a,3.30555826,3.29714401,,43.9463666,-79.67957532,40.36018511
1166,1465858.955,319609.0561,1038.808985,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7132bb29-8f68-4e92-8fc7-e929a689066d,"MILE
78
9",D10-1,0.468102714,3.419589853,,-139.5828563,-79.54945347,40.1966331
1167,1465858.952,319609.0625,1038.95091,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-019f321f-b223-4924-9457-0e6263773f64,"MILE
78.9",D10-1,0.467339129,3.211783602,,-133.64358,-79.54945349,40.19663312
1168,1480437.444,308959.1539,1144.497715,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ff613cea-b524-422f-937e-98a8491722dd,MILE 82.4,D10-1,0.562651908,2.682609227,,-77.27364339,-79.49652242,40.16820746
1169,1462054.771,322385.2354,1015.263189,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-460a4a4b-d115-4dda-85e1-50c37e89f391,WEST 76 MILE 78.0,D10-1,63.09316437,10.15755607,,-80.91269254,-79.56327267,40.20403877
1170,1437548.446,344252.2042,1073.509044,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6d033ef8-740f-4556-a158-5cd8cd6925b3,"MILE
7
1
.3",D10-1,15.76786098,4.291342021,,-111.2502711,-79.65267499,40.26263675
1171,1462055.861,322384.8093,1012.217795,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8b2f0003-96b4-46c1-848e-12a70644aa22,EXIT 76 MILE 78,D10-1,69.36960539,1.541038636,,-48.68952626,-79.56326874,40.20403766
1172,1462038.124,322397.5481,1013.379423,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-643d4b69-71b2-40ce-a907-d84814bd8ee4,REPORT HUMAN TRAFFICKING *11,D12-5,1.583854162,3.241182831,,141.8896043,-79.56333316,40.20407162
1173,1497767.987,303897.8501,1600.26667,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ae1e3cb2-f5d8-43d9-b8a4-72c44a2eb190,,W1-8L,2.946780669,3.918464479,,-68.13214791,-79.43417535,40.15524033
1174,1440453.694,340384.9412,1066.898417,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-54e4a3c1-1448-4738-92fd-a72b29d1e842,"MILE
72",D10-1,1.732252222,1.692738606,,-44.30153618,-79.64197031,40.25219463
1175,1484798.759,305668.3347,1278.769834,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4cde62da-1435-4ade-ab22-d13df6363feb,ONE WAY,R6-1,14.64511353,2.883340765,,156.9851448,-79.48068879,40.15941128
1176,1437545.511,344253.63,1073.317509,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-69fea849-8fa7-4237-863c-905319fcfb28,713,M1-5,12.01543069,3.539732474,,-96.46567611,-79.65268561,40.26264049
1177,1437546.434,344252.986,1073.488869,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b7ad63c6-ff2d-415e-b31b-8512646fc3d1,713,M1-6,12.58805419,3.511258797,,81.03717087,-79.65268225,40.26263878
1178,1437549.862,344254.3829,1073.068152,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3b355018-e5c6-45cd-86c1-b6e966a217db,MILE 71.3,D10-1,19.70703959,4.272155152,,55.1874701,-79.65267008,40.26264282
1179,1505081.997,293904.0967,1791.743077,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f8fd8da6-54e2-43f0-a4c2-96915c8aff46,ONE WAY,R6-1,4.644468329,1.748291276,,55.70587367,-79.40734269,40.12819122
1180,1429638.702,378273.85,1106.213199,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4033ba64-44e7-4f8c-86fa-3f578c60aa32,"East
76
MILE
64
.9",D10-1,1.434748983,3.409320197,,-142.2350382,-79.68367981,40.35553429
1181,1429638.754,378273.8372,1105.032648,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8399c477-994e-4a14-97d5-9717c1a4769c,"EAST
76
MILE
64
.0",D10-1,1.599594998,4.77689793,,37.10118983,-79.68367963,40.35553425
1182,1489794.382,302554.449,1373.553608,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9e8fcb12-8197-4b37-aa55-f31101682afc,"MILE
84
6",D10-1,1.239657582,5.850148985,,-149.3344402,-79.46260286,40.15113232
1183,1489794.526,302552.7333,1372.306575,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-55cfa45e-a410-4343-a25f-c83abec19e04,846,D10-1,4.109084367,7.276712123,,-11.96477404,-79.46260223,40.15112762
1184,1489787.748,302555.4158,1372.353582,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5c3e9e4d-51b8-4f92-be7e-7c0dee10c172,"MILE
84
.6",D10-1,7.926649413,5.489642119,,-107.9379806,-79.46262666,40.15113462
1185,1489792.782,302554.453,1372.954571,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e7c76108-e3b1-4197-bfea-fe4e6fb6453d,"MILE
84
6",D10-1,3.502832423,9.127266031,,-144.5958997,-79.46260859,40.15113225
1186,1489782.612,302555.8691,1372.57125,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a72bb5b5-d0fd-4ba4-948d-baa8700ad876,"MILE
84
.6",D10-1,6.651092228,6.014070034,,45.14565023,-79.46264506,40.15113559
1187,1489790.178,302556.0846,1373.32753,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0b7b4cad-f8cc-49aa-a8bc-bdc57b077ac5,"MILE
84
.6",D10-1,3.622542871,3.644409206,,107.9858259,-79.46261801,40.15113659
1188,1430824.371,362137.6864,1103.931544,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fea70a73-76c3-46ce-9084-c30ec9b02834,EXIT 57,E1-5P,4.598717944,2.025745062,,-93.84411947,-79.67816239,40.31132159
1189,1483666.202,306599.485,1256.577952,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-763e1967-8b8f-4e60-9a30-35f52f63d457,"MILE
83.2",D10-1,1.199484073,4.012553977,,-22.83320998,-79.4848055,40.16190589
1190,1471594.477,314553.4665,1148.987434,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f99cb5f1-c995-49f1-8a45-9aa47fe8a24f,MILE 80.4,D10-1,0.977506202,3.607866235,,-60.80483785,-79.52856145,40.18307685
1191,1427254.652,373625.8703,1028.869115,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-45947f2f-106e-4d96-a3d0-f4a9d04401bf,No Parking,R8-3,2.876421321,4.989162395,,-62.4819699,-79.69186543,40.3426349
1192,1427254.511,373625.7614,1026.260709,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-38f1e086-a5b5-46e9-99a0-e2ef64e36d89,No Parking,R8-2,2.765812686,4.64096715,,-65.49971692,-79.69186593,40.34263459
1193,1465041.025,320024.2657,1025.616116,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b16829dc-a4c8-4ffd-a276-7113f5741b56,,M6-1,5.686956174,2.571464387,,-150.3658879,-79.55241118,40.19772687
1194,1465798.622,319528.3681,1035.881987,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1411beed-0ef6-4d14-a420-8533ea3cc07c,"MILE
789.9",D10-1,0.725678841,4.015789595,,137.7878671,-79.54966352,40.19640828
1195,1465798.753,319528.4578,1037.168318,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e64caef1-1155-4dc5-be69-46edf11eaaa4,MILE 78.9,D10-1,0.731269405,4.015595607,,137.2876066,-79.54966306,40.19640853
1196,1433182.733,350838.2401,1030.54838,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-27744e0f-ef30-417a-bb38-28b43007b5a0,"Irwin
McKeesport
7 miles",D1-1,0.689382462,3.754691658,,-2.27E-06,-79.66882742,40.28045233
1197,1427298.308,370787.1165,996.2808526,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f79e0c1e-eaf1-4a6d-b592-b7de4961504b,BRIDGE ICES BEFORE ROAD,W8-13,2.776843043,4.861552391,,-16.42346592,-79.69148498,40.33484693
1198,1430600.685,379573.4701,1135.804978,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a7e7deaa-985f-4fb1-bd5e-673e43bf250e,EMERGENCY PULL-OFF,D12-2,3.537066696,3.041574745,,-139.7290547,-79.68033081,40.3591587
1199,1462808.565,321697.1543,1023.234338,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-198d9620-4981-4151-9566-72f2e8d9342a,8.2,D10-1,0.378747332,1.20711621,,-53.49987504,-79.56052405,40.20219278
1200,1462808.498,321697.0614,1024.27712,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-472876d9-4f39-407e-b13b-838c8cf3d9ce,"MILE
78
2",D10-1,0.387531226,3.078734099,,-59.33960499,-79.56052428,40.20219252
1201,1462761.256,321808.0619,1022.930014,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-31419b2d-0741-4d87-9943-c9c5d6c43ad6,,D9-11b,2.985557051,1.374870488,,35.45852039,-79.56070152,40.2024945
1202,1462768.763,321802.7722,1023.135066,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1638870e-b1ec-47bc-9612-d9d5633391c4,,D9-22,4.654140375,1.1155469,,35.52637062,-79.56067426,40.20248041
1203,1462776.084,321797.6523,1028.220518,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-73f4bfab-8ee8-4bdf-b17e-3afa980904b2,"NEW STANTON SERVICE PLAZA
NEXT RIGHT
GAS FOOD RESTROOMS",D5-2,14.51681205,6.553511328,,-144.9796354,-79.56064768,40.20246677
1204,1462761.317,321808.033,1026.022716,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dcf77869-b339-4f4c-9b76-78355d389fb8,"NEW STANTON SERVICE PLAZA
NEXT RIGHT",I-8,6.919928194,6.624289747,,-145.0537608,-79.5607013,40.20249443
1205,1462766.171,321804.6368,1027.348646,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3eda2c02-e264-4a79-a670-20ef8ae06ac1,"NEW STANTON SERVICE PLAZA
NEXT RIGHT
LAST FOOD & FUEL IN PA",D5-1,24.91429589,7.428376699,,-144.8027288,-79.56068368,40.20248538
